;id;searchQuery;text;timestamp
6444;1619760795268845568;m'agrada;No cal ni dir com d'ofensiu em sembla tot plegat...;2023-01-29 18:14:00+00:00
6445;1620040090801295360;m'agrada;Per cert, flying free entra com a música tradicional catalana?;2023-01-30 12:43:00+00:00
6446;1620109211899428864;m'agrada;Anau-vos-en tots al carall.;2023-01-30 17:18:00+00:00
6447;1620193970637737984;Comment;Il va jouer à la place de Soler;2023-01-30 22:55:00+00:00
6448;1619769788594806784;publicar;Voto constitucionalista?? Jajajajaja 5 años incumpliendo la Constitución sin renovar el Poder Judicial.;2023-01-29 18:49:00+00:00
6449;1619794726315761664;publicar;Me encanta que los castizos os insultais y os decís de todo, pero el verdadero odio se reserva para los catalanes;2023-01-29 20:28:00+00:00
6450;1619822311418507264;publicar;Por que?;2023-01-29 22:18:00+00:00
6451;1619764889081483264;publicar;Cuando os saquéis la p0lla del PSOE de bien dentro y hayan pasado un par de años pidiendo perdon por vuestros errores habrá alguna posibilidad.;2023-01-29 18:30:00+00:00
6452;1619768154816925696;publicar;Para que pacte con el PSOE;2023-01-29 18:43:00+00:00
6453;1620174228699107328;comentari;"En cap moment diu “massa arriscada”
Haurem de tornar al cole per aprendre a diferenciar entre “molt” i “massa”";2023-01-30 21:36:00+00:00
6454;1620074294113107968;publicar;Felicitats!;2023-01-30 14:59:00+00:00
6455;1620360619575877632;publicar;Gràcies! ☺️;2023-01-31 09:57:00+00:00
6456;1620183193776439296;vist;Eixe és el problema;2023-01-30 22:12:00+00:00
6457;1620389284997124096;vist;Estaba el partido para haber dado minutos a Collado y Fer Niño. Pero minutos de antes del minuto 80...;2023-01-31 11:51:00+00:00
6458;1619658724666392576;Tweet;"Puede... pero lo que veo claro es que ""los otros"" no van a desaparecer, ni en el Parlament, ni en las calles, no les quedaría otra que crear medidas autoritarias, como por ejemplo suspender partidos políticos para crear su Estado deseado";2023-01-29 11:28:00+00:00
6459;1619659355011559424;Tweet;Ya ha pasado en otros sitios: el Ulster, Palestina, los Balcanes... El enfrentamiento étnico y la represión no son una cosa excepcional, lamentablemente.;2023-01-29 11:30:00+00:00
6460;1619661753851445248;Tweet;"Un ""cree el ladrón"" de manual.
Tot això q dius a Espanya sempre han dit que passa, inclosa l'època de Pujol que tant defenses. I mentre ho deien li cantaven allò del ""enano habla castellano"".";2023-01-29 11:40:00+00:00
6461;1619665949086593024;Tweet;No te entiendo, a saber qué habrás querido decir.;2023-01-29 11:57:00+00:00
6462;1619667283160494080;Tweet;"Que tems q Cat apliqui la política q aplica Espanya:""cree el ladrón q todos son de su condición"". 
Quants anys fa que a Espanya es diu q a Cat ""el nacionalismo persigue a los castellanoparlants""? Ja es deia amb Pujol. Enemic intern, com dius.";2023-01-29 12:02:00+00:00
6463;1619672430976593920;Tweet;"Cataluña, única región bilingüe donde no se puede elegir la lengua vehicular en la escuela.
El castellano es una lengua oficial y mayoritaria en Cataluña que actualmente se encuentra minorizada por las políticas lingüísticas separatistas.";2023-01-29 12:22:00+00:00
6464;1619757186355441664;Tweet;Però tan que defenses el tema del bilingüisme no deus saber ni parlar  el català   això sí bilingüe i demòcrata;2023-01-29 17:59:00+00:00
6465;1619759179597770752;Tweet;No cal parlar castellà per discriminar la llengua catalana per ser respectuós D una llengua mil·lenària;2023-01-29 18:07:00+00:00
6466;1619760691493351424;Tweet;Si sou gent que teniu de referència pio moa ja està tot dit;2023-01-29 18:13:00+00:00
6467;1619761191173386240;Tweet;ya sabes comemos niño catalán los domingos! ensartado asado y con una manzana de torroella en la boca;2023-01-29 18:15:00+00:00
6468;1619771288041697280;Tweet;dices burradas se te denuncia y vas ante la justicia.... aquí en Francia en alemania(allí son mas severos) y en Valladolid............. eso no es un agravio es un estado de derecho;2023-01-29 18:55:00+00:00
6469;1620117270650572800;comentari;I un submarí.;2023-01-30 17:50:00+00:00
6470;1619624130588069888;seguir;"Un cop analitzat a Twitter el resultat i els comentaris dels dos congressos d'ahir « @JuntsXCat a Girona i @Esquerra_ERC a Lleida» en puc treure les següents conclusions:

🧵 1/6";2023-01-29 09:10:00+00:00
6471;1619820904900599808;seguir;"I tant, Albert. Mira si ho fa malament JUNTS que de moment moltes enquestes li donen l’alcaldia a BCN.
Ja pots anar parant la mà que hi cauràn uns quants billets.";2023-01-29 22:12:00+00:00
6472;1620050230308933632;seguir;No que va, si no guanya ER no tenen valor.;2023-01-30 13:24:00+00:00
6473;1620157527295168512;amic;A que anira per requisits i no a dit a algun colectiu amic? Ets molt optimista… si encara no han pogut donar les ajudes covid, no vull saber que trigaran en “sortejar” les poques carpes que hi hauran;2023-01-30 20:30:00+00:00
6474;1620157233861636096;amic;Avui m'he creuat amb una dona que se semblava molt a un amic meu, del qual fa molt de temps que no sé res d'ell, o no era ell o ara és trans 🤔;2023-01-30 20:29:00+00:00
6475;1620156343599644672;amic;"Amic conseller @LluisPuigGordi, demà la teva dignitat és la nostra dignitat estem al teu costat sempre i no defallirem en la lluita per la llibertat .
Una abraçada amic. 
T’estimem i et volem a casa. Et volem a #Terrassa. A Catalunya  

Fotografia @VilaWeb";2023-01-30 20:25:00+00:00
6476;1620154211580379136;amic;Un taller dun amic meu cuant li he dit ha flipat obviament mho fa menys barato i ja esta ,dema el vaig a recollir pagar diagnostic i bon dia .;2023-01-30 20:17:00+00:00
6477;1620153784222760960;amic;@Adolfo_2416 Bona nit Adolfo i que tinguis un feliç descans, amic. Fins demà. ✊💜😘😘;2023-01-30 20:15:00+00:00
6478;1620153440898027520;amic;Escolta una cosa Anna, disculpa pero es que em perdo...el teu amic quan parla de força no nacionalista a quina es refereix? a la teva? Si és així perdona però va errat. Valtros ho sou molt de nacionalistes, però que molt, molt, molt. O no Anna?;2023-01-30 20:14:00+00:00
6479;1620151269301301248;amic;Imagineu-vos tenir un amic disposat a posar-vos per davant del què suposa conduir un programa així.;2023-01-30 20:05:00+00:00
6480;1620150631645483008;amic;Podem parlar de la pell molt fina del PSC. Ara bé, el problema que hi ha hagut amb el Zona Franca té a veure amb el wokisme del govern actual, poc amic de la crítica i la llibertat de pensament.;2023-01-30 20:03:00+00:00
6481;1620148537362386944;amic;La culpa es vostra, a casa als anys 60 al cohesió, i a casa xap mot en espanol i si duia 1 amic, tambe en català i sinó,  no hi havia berenar;2023-01-30 19:54:00+00:00
6482;1620147558319529984;amic;Bona nit Bolilla amic 🕸️ 😈;2023-01-30 19:50:00+00:00
6483;1620147378551398400;amic;Que espabilat Gabarrell de ciutat però l'enchufem tots els serveis socials a sol un lloc , si fossi ciutat jardí segurament tornaries a manifestarte junt el teu amic Pueyo.;2023-01-30 19:50:00+00:00
6484;1620145898079817728;amic;Això comentava jo en un amic, que me pareixeria un mal assumible;2023-01-30 19:44:00+00:00
6485;1620145418326937600;amic;L'Spencer Chakedis (RIP) com tots els genis era una mica desastre, especialment amb les seves cançons. Estic escoltant un àlbum seu, dels Deep Sound Diver, que no està penjat enlloc encara i sona acollonant. Vaig fer una còpia d'un CD-r que portava a sobre. Descansa en pau, amic.;2023-01-30 19:42:00+00:00
6486;1620143929583718400;amic;Gens d’acord. Potser reviseu el concepte Amic;2023-01-30 19:36:00+00:00
6487;1620141043919233024;amic;(PÒDCAST 🎧) @xalujas s'endinsa en el canicròs, una modalitat esportiva amb origen en el múixing, la carrera de trineus estirats per gossos, que ens permet córrer amb el nostre amic pelut @XavierMasramon @komoot rac1.cat/a-la-carta/detail/6…;2023-01-30 19:25:00+00:00
6488;1620138379802472448;amic;Eres molt gran amic 😜;2023-01-30 19:14:00+00:00
6489;1619775892410220544;Tweet;Creo que están en ello y se viene una denuncia pronto;2023-01-29 19:14:00+00:00
6490;1620179139616509952;amic;cuanta chent ahón es ixe bar Sancho? no eu conec;2023-01-30 21:56:00+00:00
6491;1620180400822960128;amic;La Casa de la Mar, al carrer Ciscar, on estava el taller de xapa i pintura, davant de COCENFE;2023-01-30 22:01:00+00:00
6492;1619775511156387840;Tweet;Eso ya lo hace él cada mañana, imagino...;2023-01-29 19:12:00+00:00
6493;1620082390986264576;Tweet;Este hdp de Tebas robó y hundió al Badajoz, que no se olvide;2023-01-30 15:31:00+00:00
6494;1619802603063492608;Mute;De que hablas we, Xingqiu c2 ya es mejor que yelan c0 en varios equipos, ya mejor dime que no le sabes;2023-01-29 21:00:00+00:00
6495;1619783378001354752;Mute;Que pegue y fue, da igual la reacción, aguanten los números grandes GOOODDDD;2023-01-29 19:43:00+00:00
6496;1620174948479401984;seguir;Lo quieras o no, ES TU REY y tu eres ESPAÑOL;2023-01-30 21:39:00+00:00
6497;1620392039706947584;seguir;"Una altra ""performance"" dels avis?";2023-01-31 12:02:00+00:00
6498;1620150394575028224;seguir;"El rei de qui?
Dels catalans segur que no, tot un cas rei dels catanyols!";2023-01-30 20:02:00+00:00
6499;1620302523818209280;seguir;Som-hi!!! 👏🏻👏🏻👏🏻🎗️🔥 @assemblea;2023-01-31 06:06:00+00:00
6500;1620304178508873728;seguir;;2023-01-31 06:13:00+00:00
6501;1619343405779406848;seguir;"Las lenguas no pueden ser una barrera para los profesionales sanitarios.

Defendemos que el catalán sea un mérito y no un requisito en la sanidad.";2023-01-28 14:35:00+00:00
6502;1620209432096563200;seguir;"Un merit és que les families amb menys de 1000Euros arribin a final de mes.

Ja n'hi ha prou de trepitjar el Gallec el Basc i el Català; tres llengües que conviuen amb el ""castellano"" d' E S P A N Y A.";2023-01-30 23:56:00+00:00
6503;1620134219015147520;Tweet;Pues et van quedar molt be;2023-01-30 18:57:00+00:00
6504;1619840873453199360;retuit;"No digas mamadas meriyein. 

La única pensión que te importó fue la tuya, y afortunadamente ya no la tienes";2023-01-29 23:32:00+00:00
6505;1619827480831082496;retuit;"¡Chachalaca mentirosa!

Nosotros sí tenemos memoria 👇.

x.com/rochaperiodista/status…";2023-01-29 22:39:00+00:00
6506;1619839486481014784;retuit;;2023-01-29 23:26:00+00:00
6507;1619828786916388864;retuit;"Bien lo dice AMLO, la hipocresía es la doctrina de los conservadores... 

x.com/rochaperiodista/status…";2023-01-29 22:44:00+00:00
6508;1619907034031468544;retuit;Deja de humillarte, Chente.;2023-01-30 03:55:00+00:00
6509;1619825716539064320;retuit;✊🏼;2023-01-29 22:32:00+00:00
6510;1619961045430435840;retuit;Oigan #Fachitos, ¿sí se dan cuenta que está mintiendo su fachilíder intelectual, no? ¿O ya de plano de tragan todas? 🤭👎🚩🙈🙈🙈🚩;2023-01-30 07:29:00+00:00
6511;1619828550768676864;retuit;Marihuano mitómano, el que implementó la pensión para adultos mayores fue AMLO, cuando fue Jefe de Gobierno del DF, y no tú. No te robes medallas que no te ganaste, chachalaca.;2023-01-29 22:43:00+00:00
6512;1619991003087388672;retuit;Por que no les dice de cuánto era la ayuda y de cómo a medio sexenio se negó a subir el monto de la miseria que les daba por que según usted panista de mierda no era posible?;2023-01-30 09:28:00+00:00
6513;1619838130672271360;retuit;La pensión que tú querias es la única que apoyaste marihuano..🐷;2023-01-29 23:21:00+00:00
6514;1619862031242498048;retuit;Te recuerdo tú no fuiste quien propuso las PENSIONES A LOS ADULTOS MAYORE, estabas en contra. ⬇️;2023-01-30 00:56:00+00:00
6515;1619890803832393728;retuit;"Tú tendrás pérdida de la memoria, pero millones de mexicanos no.
Sabemos quién es quién, y tú eres un vil mentiroso 🤮🤮";2023-01-30 02:50:00+00:00
6516;1620082258190434304;retuit;Plnche vlejo guango 💩 F4RSANTE no tienes vergüenza 😡 tu dijiste que quebraría el pais, con esto compruebas que eres un Mlserable m3ntiroso 🤬🤬;2023-01-30 15:31:00+00:00
6517;1619887252510998528;retuit;"Fox pero tu quitaste la pensión para adultos mayores, dijiste en tu gobierno que no era necesario, que supuestamente no ibas a estar manteniendo ""ancianos"" con el dinero público, lo curioso es que no recuerdo que te quejaras de tu pensión como expresidente.";2023-01-30 02:36:00+00:00
6518;1619849499362623488;retuit;El creador de las dádivas;2023-01-30 00:06:00+00:00
6519;1619850252399542272;retuit;Socialista;2023-01-30 00:09:00+00:00
6520;1619864200884658176;retuit;;2023-01-30 01:04:00+00:00
6521;1619929077498146816;retuit;"Jajajaja jajajajajaja jajajajajaja jajajajaja y te tragaste tus venenosas palabras! 
Hoy ES TÚ PRESIDENTE,aunque te arda el qlo orinado que traes.
Y no, las pensiones las dio AMLO,no tú, droguin!";2023-01-30 05:22:00+00:00
6522;1619876685318619136;retuit;;2023-01-30 01:54:00+00:00
6523;1619825540680257536;retuit;Imposible no reirse, gracias a ti por hacernos reír, payaso;2023-01-29 22:31:00+00:00
6524;1619824827589890048;retuit;Jajajaja jajajaja jajajaja jajajaja jajajaja de verdad estas bien pinche loco o mariguano  @VicenteFoxQue;2023-01-29 22:28:00+00:00
6525;1619826084245307392;retuit;Que dices @VicenteFoxQue ???;2023-01-29 22:33:00+00:00
6526;1619887137649999872;retuit;"TOMA ESTO H0CIC⁰N...

#TantitaMadreXd";2023-01-30 02:36:00+00:00
6527;1619844745303584768;retuit;ponte bien el cubrebocas Chente, ya no fumes tanto epazote☝️🤣;2023-01-29 23:47:00+00:00
6528;1619857488723197952;retuit;La verdad si.;2023-01-30 00:38:00+00:00
6529;1619832588730007552;retuit;"Díganle que si
Viva LOPITOS JAJAJA
VIVA AMLOVE 🇲🇽💯";2023-01-29 22:59:00+00:00
6530;1619835091605229568;retuit;😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂 ¡¡¡¡ESO QUE TE LO CREA TU ABUELA CHE MENTIROSO !!!!;2023-01-29 23:09:00+00:00
6531;1620206038241902592;retuit;Fox a Fox!;2023-01-30 23:43:00+00:00
6532;1619837313856729088;retuit;;2023-01-29 23:18:00+00:00
6533;1620097841531346944;retuit;Señor, ya que anda difundiendo pendejadas en su contra por favor también defiéndase de ésta, difunda esta imagen por favor 🙏, de ante mano gracias;2023-01-30 16:33:00+00:00
6534;1619863259581915136;retuit;ª;2023-01-30 01:01:00+00:00
6535;1620423735525400576;retuit;🤣;2023-01-31 14:08:00+00:00
6536;1619845550123130880;retuit;No tienen descaro mentir, peor más pena dan los que les creen.;2023-01-29 23:50:00+00:00
6537;1619824811076902912;retuit;Este fué el creador, ¿Recuerda que te opusiste argumentando que era mejor enseñarlos a pescar y no darles el pescado.;2023-01-29 22:28:00+00:00
6538;1619848723793575936;retuit;;2023-01-30 00:03:00+00:00
6539;1620027150580744192;Tweet;"Això ho dius tu
Junqueras des de l,inici de la campanya electoral va dir q si sortia malament ell per responsabilitat amb Catalunya i el Catalàns per responsabilitat, no s,amagaria i donaria la cara al devant de tot el q vingués.
I Puigdemont va dir q ell a la presó no hi aniria";2023-01-30 11:52:00+00:00
6540;1620179181085818880;Tweet;Aquest personatge nomes es dedica a intentar intoxicar. I fa exactament el que més els agrada a Madriz,que es que ens tirem Merda els propis independentistes. Una mica d autocrítica. Quí va decidir quedar.se, va pagar el preu de la seva ingenuïtat. Viu i deixa viure;2023-01-30 21:56:00+00:00
6541;1619983540229398528;publicar;Valenta! Sempre endavant superant pors i, quan calgui fas un descans, però sense fustigar-te.;2023-01-30 08:59:00+00:00
6542;1620156460415197184;seguir;"PASSi-HO BÉ I FINS L'ANY QUE VE.

Després del segon cap de setmana, podem donar per acabada la nostra Festa Major d'hivern, l'hem gaudit molt fent poble, el que més ens agrada.

👉Seguim convençuts que és possible una altra manera de fer política, unint el poble i no dividint-lo.";2023-01-30 20:26:00+00:00
6543;1620082613703806976;missatge;✂️ També en el marc del Dia Mundial de la No-Violència i la Pau, a infantil  de #JEGràcia han treballat la #pau per mitjà dels contes i les manualitat que han fet els infants.;2023-01-30 15:32:00+00:00
6544;1620329677197053952;missatge;Errada: Aquesta activitat es va fer a #JEPobleSec.;2023-01-31 07:54:00+00:00
6545;1619782541862645760;Tweet;"La classe akhi 
qu'Allah fructifie votre commerce";2023-01-29 19:40:00+00:00
6546;1619788072358641664;Tweet;"Amin
BaarakAllahou fik mon frère pour ton avis 💎❤️";2023-01-29 20:02:00+00:00
6547;1620098875536334848;seguir;te han bloqueado de verdad JSJSJSJS?;2023-01-30 16:37:00+00:00
6548;1620072730619150336;m'agrada;Doncs m'agrada més eixe nom, que el traguen de volta;2023-01-30 14:53:00+00:00
6549;1620072384425529344;m'agrada;Jo hi tinc moltes discussions amb el ChatGPT. L’estic usant per corregir la meva gramàtica anglesa. Em canvia significats, i com no m’agrada, li foto canya perquè m’ho arregli i escrigui el que jo volia dir, i amb el to que volia usar.;2023-01-30 14:52:00+00:00
6550;1620070496065966080;m'agrada;Imagino que a alguns ja us agrada una mica més tv3 ara que es peten a penya per fer befa dels socialistes...seguireu no veient-la perquè en el fons us importa una merda tv3 i el català, el que porteu temps buscant és la seva extinció.;2023-01-30 14:44:00+00:00
6551;1620068802137559040;m'agrada;"En Tsuki com més sarcàstic es posa més m’agrada.🤭

Em sap greu però en Hinata es mereix totes les seves bronques #HaikyuX3";2023-01-30 14:37:00+00:00
6552;1620068169569406976;m'agrada;Més de salat, el dolç m'agrada més, per els postres.;2023-01-30 14:35:00+00:00
6553;1620067420965834752;m'agrada;No penso com tu i sovint no m'agrada el que dius ni el to amb el que ho dius. Però mira, aquí t'he de felicitar. Tothom amb dignitat que treballa a @tv3cat hauria de plegar. S'està convertint en una tv a gust dels fatxes.;2023-01-30 14:32:00+00:00
6554;1620066778717261824;m'agrada;Doncs jo em crec que ha estat ell qui ha pres aquesta decisió i tot seguit, l'altre guionista (el Magí q no suporta @XavierRigall i q a mí m'agrada 😬🙃), potser no caldrà esperar q tv3 no els hi renovi contracte;2023-01-30 14:29:00+00:00
6555;1620064223643697152;m'agrada;no m’agrada anar a barcelona, però menos m’agrada marxar de barcelona si m’he de separar de tu @Gramis12 🥺💔;2023-01-30 14:19:00+00:00
6556;1620064019397881856;m'agrada;"8645 visualitzacions

83 m'agrada i un reguitzell inacabable d'insults i crítiques que us mereixeu
Pena és poc";2023-01-30 14:18:00+00:00
6557;1620063532392800256;m'agrada;"M’agrada la vostra magnificiencia
No se que fariem sense vosaltres i les vostres performances. Potser ja setiem independents!";2023-01-30 14:17:00+00:00
6558;1620062755171737600;m'agrada;A mi m' agrada perquè Illa i Colau treballen molt seriosament per arribar a un referèndum pactat del 55% ( d' aquells q defensen un dret q no et creus si els vots valen diferent). Ni les sucursals treballen a favor, més aviat al contràri, un amb paraules i l' altre amb fets😂😂;2023-01-30 14:13:00+00:00
6559;1620060031420092416;m'agrada;"No podia ser d cap altre manera.
Sort q vaig venir d públic i et vaig poder dir com m'agrada el programa.
M'encanta q els meus ídols es comportin com espero.
Moltíssimes gràcies x la dignitat.
#PutaNitiBonaEspanya
O com s'hauria d dir en llibertat #BonaNitiReputíssimaEspañota";2023-01-30 14:03:00+00:00
6560;1620059854311419904;m'agrada;"La meva filla et venera, a mi em sembles original i, encara que no entenc les teves lletres, la teva música m'agrada. I ara, la pregunta: querarà ""Milionària"" com una rara avis?, o faràs alguna coseta en català ni que sigui de tant en tant. Gràcies.";2023-01-30 14:02:00+00:00
6561;1620059632646356992;m'agrada;𝗚𝗘𝗡𝗧 𝗗𝗘 𝗧𝗘𝗥𝗥𝗔𝗦𝗦𝗔 🏃‍♂️ Josep Boada, advocat i atleta: “M’agrada competir i fa il·lusió pujar a un podi i quan vas a aquests campionats hi vas per mirar d’estar el més a dalt possible” diarideterrassa.com/gent-de-…;2023-01-30 14:01:00+00:00
6562;1620058604459159552;m'agrada;"Enhorabona per la Jornada d’Àmbit Artísticoexpressiu que el @CEFIREambitAE ha organitzat a Alcoi.
✅Quantes idees motivadores per aplicar a l’aula!
✅Que estimulant la interdisciplinarietat i la transversalitat!
✅Com ens agrada la incorporació de la dansa!
#Arstaleducació";2023-01-30 13:57:00+00:00
6563;1620057375595184128;m'agrada;T'he de felicitar. De les que he vist, és la que més m'agrada . Gràcies per compartir-la .;2023-01-30 13:52:00+00:00
6564;1620057082144907264;m'agrada;"🔎 EL PERFIL DE ZUBIMENDI

💥 ""M'agrada Zubimendi, però el veig lluny de Busquets. Probablement, no té la paciència de no tocar la pilota en moltes fases del joc i no tornar-se boig. És més un perfil Frenkie de Jong""

🗣️ @Angelgomez76R

#LaPorteria

📲 beteve.cat/en-directe/";2023-01-30 13:51:00+00:00
6565;1620055468134776832;m'agrada;És un terme que no m'agrada gens, jo soc del País Valencià o en tot cas de la Terra;2023-01-30 13:44:00+00:00
6566;1619973877857402880;prohibir;;2023-01-30 08:20:00+00:00
6567;1620632585515986944;prohibir;"Recomiendo darle un vistazo a alguno de los 107 artículos publicados en revistas científicas en cuyo título aparecen las palabras ""boredom"" y ""learning"". ¿O quizá el libro ""Aburrimiento en clase...""?";2023-02-01 03:58:00+00:00
6568;1619988227661905920;prohibir;Hay múltiples factores. El aburrimiento puede ser uno, pero creo que el teléfono crea adicción y eso hace que sea MUY difícil lograr que alguien preste atención si tiene consigo su móvil. Todo será aburrido para alguien que no quiere atender la clase por estar en IG o whatsapp.;2023-01-30 09:17:00+00:00
6569;1619998528021098496;prohibir;Hagamos cosas interesantes en clase y menos gente se aburrirá.;2023-01-30 09:58:00+00:00
6570;1620126552271773696;prohibir;¿En el cine? Se aburren. ¿En el parque? Se aburren. ¿En la playa? Se aburren. ¿En el burguer? Se aburren…Nos merecemos otros análisis y buscar menos culpables de según qué cosas. Esta generación se relaciona con la realidad de otra forma…y las aulas no son la excepción…pero…;2023-01-30 18:27:00+00:00
6571;1620698642867945472;prohibir;Esta generación, y cualquier otra, se merece un profesorado que no los considere culpables de todo. Mira las críticas de la prensa de entonces a la generación de los Beatles, por ejemplo.  Y el mundo no se ha acabado. Pánico moral se llama.;2023-02-01 08:20:00+00:00
6572;1620041902824325120;prohibir;El uso constante y excesivo del teléfono móvil tanto en niños, niñas, adolescentes, jóvenes y adultos es la droga del futuro. Es un objeto que llegó para quedarse pero nadie estaba preparado para enseñar a utilizarlo en forma beneficiosa;2023-01-30 12:51:00+00:00
6573;1620042397785915392;prohibir;Gran ortunidad para desarrollar nuestra competencia digital docente.;2023-01-30 12:53:00+00:00
6574;1620016651591905280;prohibir;Dicen los entendidos que el aburrimiento es clave para la creatividad🙃;2023-01-30 11:10:00+00:00
6575;1620020176573067264;prohibir;Imagínate la creatividad con móvil. La de cosas que se pueden hacer.;2023-01-30 11:24:00+00:00
6576;1620066364777193472;seguir;Ja queda poc, l'1 de març, en 30 dies, Mentre el cel no ens reclami, de @volianacat surt a la venda! Contiuo fent #BoysLove en català amb temàtica sobrenatural, en Joel i en Samuel continuen la seva història d'amor allà on la van deixar al final de Mentre durin les espelmes.;2023-01-30 14:28:00+00:00
6577;1620110212404482048;seguir;Moltes gràcies! Ja te la dedicaré!;2023-01-30 17:22:00+00:00
6578;1620111997416390656;seguir;;2023-01-30 17:29:00+00:00
6579;1620148274756980736;etiqueta;Ya dijisteeeeeeeeee;2023-01-30 19:53:00+00:00
6580;1620296467100626944;compartir;"Cal llegir l'article: 

""las personas tienen un riesgo significativamente mayor de desarrollar un coágulo sanguíneo a causa de la infección por COVID-19 que tras la vacunación por COVID-19.""";2023-01-31 05:42:00+00:00
6581;1620588433361235968;compartir;Exactament, cal llegir l'article;2023-02-01 01:02:00+00:00
6582;1620169981593030656;compartir;I precisament aquest és l'origen de la trombosi de la que es parlà llavors.;2023-01-30 21:19:00+00:00
6583;1620169103901356032;compartir;👍👍;2023-01-30 21:16:00+00:00
6584;1620372861910417408;compartir;Gràcies per ajudar a compilar les dades de biodiversitat del territori!;2023-01-31 10:46:00+00:00
6585;1620102089589547008;publicar;;2023-01-30 16:50:00+00:00
6586;1620175509870231552;resposta;homeee;2023-01-30 21:41:00+00:00
6587;1619951869660626944;publicar;"Hi-Fi Rush ha demostrado que no hace falta una gran campaña de promoción para llegar a lo más alto, pero también la necesidad de juegos más pequeños, con ideas originales y capaces de sorprender.

¿El GOTY en enero? Mi artículo de hoy en @LaVanguardia. 👇 
lavanguardia.com/tecnologia/…";2023-01-30 06:53:00+00:00
6588;1619982775607758848;publicar;5 anys de desenvolupament, portada de Gamepass i protagonisme a un event mundial de Microsoft.;2023-01-30 08:56:00+00:00
6589;1619983457496727552;publicar;"Si si, ""no hace falta una gran campaña de promoción"", dons menys mal, si la arriba a tenir....";2023-01-30 08:58:00+00:00
6590;1619984196545683456;publicar;Que consti que no estaba contradient a Albert, només estaba enumerant, desde el meu punt de vista, quines coses sí que té HiFi, que per cert són coses que s' escapen de la majoria de jocs que sí que tenen campanya promocional.;2023-01-30 09:01:00+00:00
6591;1620002836103954432;publicar;"Got your point però crec que es refereix més al hype previ de teasers, tràilers, articles a revistes i blogs, evitar balls de dates, etc...
Un cop surt avanti amb la campanya, que evidentment si no es fa no passarà sense pena ni glòria.";2023-01-30 10:15:00+00:00
6592;1620335215066636288;missatge;El seu nivell.;2023-01-31 08:16:00+00:00
6593;1619967117193007104;Comment;#BiggBoss24hrsLive #VootSelect #PriyankaChaharChoudhary #NimritAhluwalia #ShivThakare  #ArchanaGautam #ShalinBhanot  @ShivThakare9 @colors;2023-01-30 07:53:00+00:00
6594;1620089555868352512;Comment;"BOOSTER NO 1
Target 3000 Replies and 300 RTs for #ShivThakare 
in 6 mins 
Let's complete this folks
USE
VIJAYI BHAVA SHIV THAKARE 
@VootSelect 
#ShivIsTheBoss";2023-01-30 16:00:00+00:00
6595;1620093140450566144;Comment;"<|| 𝐓𝐑𝐄𝐍𝐃 𝐁𝐎𝐎𝐒𝐓𝐄𝐑 24TH ||>

Challenge for $ena & $quad to complete This TREND BOOSTER !! 

500 RTS & 5000 COMMENTS with the Tagline, HT's and must tag 
@VootSelect
  in 15 mins.

VIJAYI BHAVA SHIV THAKARE
#ShivIsTheBoss 
Comments for only #ShivThakare";2023-01-30 16:14:00+00:00
6596;1620312236953849856;Comment;"•••••••••SPEED BOOSTER••••••••••

✓ Do 300 Retweets right now through all your backups for better engagement..!

Let's geer up please, can't afford to lose this one🌟♥️

#PriyankaIsTheBoss @VootSelect
#PriyankaChaharChoudhary @justvoot";2023-01-31 06:45:00+00:00
6597;1620051661820678144;Comment;"<|| 𝐓𝐑𝐄𝐍𝐃 𝐁𝐎𝐎𝐒𝐓𝐄𝐑 26TH ||>

Challenge for $ena & $quad to complete This TREND BOOSTER !! 

500 RTS & 5000 COMMENTS with the Tagline, HT's and must tag @VootSelect  in 15 mins.

VIJAYI BHAVA SHIV THAKARE
#ShivIsTheBoss 
Comments for only #ShivThakare";2023-01-30 13:29:00+00:00
6598;1620401556654034944;Comment;"•••••••••SPEED BOOSTER••••••••••

✓ Do 300 Retweets and 2K comments right now through all your backups for better engagement..!

Let's geer up please, can't afford to lose this one🌟♥️

#PriyankaIsTheBoss @VootSelect
#PriyankaChaharChoudhary @justvoot";2023-01-31 12:40:00+00:00
6599;1620026474320510976;Comment;"Raja wohi hota hai jo praja ka fav hota hai
VIJAYI BHAVA SHIV THAKARE 
#ShivIsTheBoss #ShivThakare";2023-01-30 11:49:00+00:00
6600;1620335025094037504;Comment;"•••••••••SPEED BOOSTER••••••••••

✓ Do 300 Retweets and 500 comments right now through all your backups for better engagement..!

Let's geer up please, can't afford to lose this one🌟♥️

#PriyankaIsTheBoss @VootSelect
#PriyankaChaharChoudhary @justvoot";2023-01-31 08:15:00+00:00
